,0
AGG89658.1,-36.88818714486822
AGG89659.1,-23.78925294320949
AGG89660.1,-10.046792081057385
AGG89661.1,-23.26274203376255
AGG89662.1,-20.85677080569591
AGG89663.1,-30.238934301412225
AGG89664.1,-17.135351989101625
AGG89665.1,-20.249652229606482
AGG89666.1,-22.400537165118237
AGG89667.1,-19.39531000486183
AGG89668.1,-16.163676549462615
AGG89669.1,-21.62394071279787
AGG89670.1,-12.176266754285038
AGG89671.1,-13.040536612857826
AGG89672.1,-27.654082532546916
AGG89673.1,-17.616296621350557
AGG89674.1,-16.44871406800081
AGG89675.1,-28.353589899695166
AGG89676.1,-17.51789177303229
AGG89677.1,-18.273701907653304
AGG89678.1,-24.63976524751672
AGG89679.1,-14.768886135980242
AGG89680.1,-37.91151336847961
AGG89681.1,-21.013525548916
AGG89682.1,-26.708205917222074
AGG89683.1,-29.74749560062228
AGG89684.1,-16.726935332934275
AGG89685.1,-17.661901492471735
AGG89686.1,-18.62367902855536
AGG89687.1,-24.927105609275657
AGG89688.1,-15.750017290414341
AGG89689.1,-26.622914469496315
AGG89690.1,-31.839126310519838
AGG89691.1,-15.053375371946606
AGG89692.1,-19.37704299987871
AGG89693.1,-13.670487281377497
AGG89694.1,-11.173452835665737
AGG89695.1,-14.049479169166588
AGG89696.1,-22.471561135441718
AGG89697.1,-19.102109574736794
AGG89698.1,-27.870705984685685
AGG89699.1,-45.22389374217935
AGG89700.1,-28.49427528203793
AGG89701.1,-44.515288800717585
AGG89702.1,-52.20955745152054
AGG89703.1,-36.12140461573945
AGG89704.1,-34.14107012944635
AGG89705.1,-43.56087983697358
AGG89706.1,-32.49400219718467
AGG89707.1,-37.17927238169067
AGG89708.1,-61.79879184912607
AGG89709.1,-29.70139796962164
AGG89710.1,-33.498768648666946
AGG89711.1,-38.84530814808079
AGG89712.1,-45.493727396592995
AGG89713.1,-9.052692806254129
AGG89714.1,-29.159079563936988
AGG89715.1,-18.5093515524013
AGG89716.1,-25.418901018641023
AGG89717.1,-10.055159030623606
AGG89718.1,-14.991263233796168
AGG89719.1,-20.340239005827137
AGG89720.1,-27.62894348434483
AGG89721.1,-22.44147946136064
AGG89722.1,-25.56323318529536
AGG89723.1,-19.472216654105075
AGG89724.1,-14.971314834528533
AGG89725.1,-26.514929547730915
AGG89726.1,-13.240221521628879
AGG89727.1,-50.33462172135593
AGG89728.1,-38.545304489577425
AGG89729.1,-10.814260535869202
AGG89730.1,-28.075091887126867
AGG89731.1,-25.789968354704435
AGG89732.1,-28.36029577886749
AGG89733.1,-23.89525245675555
AGG89734.1,-43.78824780010652
AGG89735.1,-14.974751508342992
AGG89736.1,-19.115393818558832
AGG89737.1,-19.372474657442183
AGG89738.1,-22.13780455429856
AGG89739.1,-21.445501419138463
AGG89740.1,-15.847867842224218
AGG89741.1,-25.702063417297122
AGG89742.1,-36.89567960840913
AGG89743.1,-18.008150648616855
AGG89744.1,-15.904281793023124
AGG89745.1,-23.87058498156466
AGG89746.1,-50.33918065490688
AGG89747.1,-46.973221222328405
AGG89748.1,-28.495958481515462
AGG89749.1,-15.910997253434829
AGG89750.1,-31.02990940692429
AGG89751.1,-17.91556504676825
AGG89752.1,-26.095681043251595
AGG89753.1,-29.865495147094396
AGG89754.1,-15.636303262792739
AGG89755.1,-25.783247565102332
AGG89756.1,-21.596534340713518
AGG89757.1,-17.427729757148704
AGG89758.1,-18.586912961743952
AGG89759.1,-18.10959690622129
AGG89760.1,-38.01418198638453
AGG89761.1,-38.07682891023612
AGG89762.1,-27.486822348702823
AGG89763.1,-16.95205285460542
AGG89764.1,-17.947429523635936
AGG89765.1,-13.299109939438422
AGG89766.1,-25.727241836314068
AGG89767.1,-26.939513966229047
AGG89768.1,-23.339109589624485
AGG89769.1,-11.459778020409306
AGG89770.1,-21.834954640309256
AGG89771.1,-27.424513068455585
AGG89772.1,-26.013731210693297
AGG89773.1,-19.377973434983126
AGG89774.1,-26.96918209198256
AGG89775.1,-21.63149653786902
AGG89776.1,-13.36376991374086
AGG89777.1,-47.21058159334933
AGG89778.1,-46.65863647483222
AGG89779.1,-30.289968908373844
AGG89780.1,-39.61694175907829
AGG89781.1,-76.24799283997683
AGG89782.1,-46.08364341127083
AGG89783.1,-23.15972782869811
AGG89784.1,-18.20594923307007
AGG89785.1,-15.061100896459823
AGG89786.1,-27.085031309500973
AGG89787.1,-34.46258213592465
AGG89788.1,-10.628951600226287
AGG89789.1,-25.941952119551388
AGG89790.1,-25.253021554018517
AGG89791.1,-20.1487397134211
AGG89792.1,-41.745173999230275
AGG89793.1,-18.52421774188657
AGG89794.1,-21.939341281929295
AGG89795.1,-18.642074250014183
AGG89796.1,-27.169846257229928
AGG89797.1,-22.29571216310535
AGG89798.1,-11.623809095728673
AGG89799.1,-17.230722325927008
AGG89800.1,-18.175940288296765
AGG89801.1,-38.21257605662511
AGG89802.1,-26.746270674439593
AGG89803.1,-27.71971515875429
AGG89804.1,-32.80153511284587
AGG89805.1,-21.998164412249324
AGG89806.1,-26.24965137802703
AGG89807.1,-24.216834073699168
AGG89808.1,-11.786229544662541
AGG89809.1,-23.57095886750301
AGG89810.1,-16.49384476185653
AGG89811.1,-17.02910366380069
AGG89812.1,-21.31797865559671
AGG89813.1,-17.05379201141867
AGG89814.1,-22.748466019033543
AGG89815.1,-19.737808275507323
AGG89816.1,-22.895489682894613
AGG89817.1,-34.29725595988232
AGG89818.1,-23.381393098763603
AGG89819.1,-42.1117937112319
AGG89820.1,-24.179327474567202
AGG89821.1,-24.782801539241216
AGG89822.1,-17.89578161441481
AGG89823.1,-15.620635342281517
AGG89824.1,-24.50916842173855
AGG89825.1,-32.57082242715046
AGG89826.1,-31.461378184601624
AGG89827.1,-16.169665747680188
AGG89828.1,-47.656030626646
AGG89829.1,-23.954479037728447
AGG89830.1,-52.131421964116996
AGG89831.1,-31.479436478789918
AGG89832.1,-27.221320722113767
AGG89833.1,-16.816567269295177
AGG89834.1,-18.261367510219607
AGG89835.1,-21.583697969892178
AGG89836.1,-25.61931214312144
AGG89837.1,-11.126925142579957
AGG89838.1,-33.4110556329706
AGG89839.1,-19.342282607839508
AGG89840.1,-22.624155422025044
AGG89841.1,-20.05057795675553
AGG89842.1,-36.84105422496546
AGG89843.1,-16.1417307271085
AGG89844.1,-25.80776447251442
AGG89845.1,-19.296518816886458
AGG89846.1,-12.446823804423687
AGG89847.1,-15.055687345034048
AGG89848.1,-15.311047149077037
AGG89849.1,-12.253903818076841
AGG89850.1,-13.30586444154908
AGG89851.1,-15.533295016508816
AGG89852.1,-19.801233739732375
AGG89853.1,-19.935691983112974
AGG89854.1,-25.39558254135641
AGG89855.1,-37.38558694417746
AGG89856.1,-16.432001163555377
AGG89857.1,-29.659512462878006
AGG89858.1,-32.09438901090383
AGG89859.1,-17.8869282525862
AGG89860.1,-36.509636555240846
AGG89861.1,-32.249787112296296
AGG89862.1,-11.264254074661306
AGG89863.1,-27.243838913715177
AGG89864.1,-20.51185784977399
AGG89865.1,-27.378838807195194
AGG89866.1,-10.146240240690888
AGG89867.1,-20.364323868717413
AGG89868.1,-32.34939930639365
AGG89869.1,-16.585323134122273
AGG89870.1,-13.385182862498683
AGG89871.1,-16.807751266377867
AGG89872.1,-19.226767278218684
AGG89873.1,-18.447040965836692
AGG89874.1,-23.117049611991703
AGG89875.1,-12.090142498120478
AGG89876.1,-17.998370160875446
AGG89877.1,-27.151500123929793
AGG89878.1,-24.158530138380762
AGG89879.1,-16.62765893159331
AGG89880.1,-22.53116752208006
AGG89881.1,-30.482543595582055
AGG89882.1,-46.400502595760436
AGG89883.1,-31.773173231108196
AGG89884.1,-33.61984631927919
AGG89885.1,-36.766555659723956
AGG89886.1,-31.458343944060108
AGG89887.1,-27.802749939653264
AGG89888.1,-11.925037840116318
AGG89889.1,-18.558682902552206
AGG89890.1,-38.413666700891
AGG89891.1,-29.44446741096445
AGG89892.1,-33.014684917267864
AGG89893.1,-26.49669837505152
AGG89894.1,-22.944329558354514
AGG89895.1,-28.58160907804274
AGG89896.1,-44.18154694012641
AGG89897.1,-45.60895406517784
AGG89898.1,-34.625479791612705
AGG89899.1,-31.408251707813882
AGG89900.1,-34.902474196610164
AGG89901.1,-28.016386725497924
AGG89902.1,-40.73186622712377
AGG89903.1,-41.75306941511282
AGG89904.1,-39.78595980608609
AGG89905.1,-20.862744001444938
AGG89906.1,-27.76831929539612
AGG89907.1,-32.286478323575835
AGG89908.1,-44.105961127458826
AGG89909.1,-20.693947055133393
AGG89910.1,-30.813449989997558
AGG89911.1,-38.29024452668368
AGG89912.1,-37.16260801532885
AGG89913.1,-36.81370537656164
AGG89914.1,-31.49757056583217
AGG89915.1,-24.097698578443005
AGG89916.1,-15.301035883604811
AGG89917.1,-12.338563584308561
AGG89918.1,-46.17149326188819
AGG89919.1,-16.282456719403868
AGG89920.1,-23.474169477789246
AGG89921.1,-19.011527982149634
AGG89922.1,-30.131510740661728
AGG89923.1,-17.385145428282367
AGG89924.1,-33.35866239815911
AGG89925.1,-40.470330168904454
AGG89926.1,-23.463017138058277
AGG89927.1,-28.08697554583962
AGG89928.1,-44.542475449250645
AGG89929.1,-20.86971344325229
AGG89930.1,-22.05817055397921
AGG89931.1,-45.3247839898612
AGG89932.1,-42.31959685960431
AGG89933.1,-12.03868466562447
AGG89934.1,-25.088532300562058
AGG89935.1,-22.689380403856145
AGG89936.1,-14.3885117035581
AGG89937.1,-21.434742586702242
AGG89938.1,-38.81593346723439
AGG89939.1,-32.92969787401657
AGG89940.1,-13.108880970922872
AGG89941.1,-36.31860273410445
AGG89942.1,-39.530846743418756
AGG89943.1,-27.19436265995771
AGG89944.1,-38.79216540922631
AGG89945.1,-37.94477454935639
AGG89946.1,-16.29318177599668
AGG89947.1,-13.22338002383421
AGG89948.1,-44.576004586763005
AGG89949.1,-45.37852916161953
AGG89950.1,-20.481583908801127
AGG89951.1,-17.66474306360656
AGG89952.1,-25.35424919898088
AGG89953.1,-20.75876824064232
AGG89954.1,-23.45578435430977
AGG89955.1,-17.62973342062117
AGG89956.1,-23.258178434812905
AGG89957.1,-12.972072806132282
AGG89958.1,-30.196436822272133
AGG89959.1,-12.831539435832399
AGG89960.1,-14.634246031632856
AGG89961.1,-17.395600006569747
AGG89962.1,-30.176888876213955
AGG89963.1,-27.475836421907843
AGG89964.1,-21.07968512082719
AGG89965.1,-24.224069254612026
AGG89966.1,-18.426917727755026
AGG89967.1,-22.314682144965083
AGG89968.1,-15.123438331261891
AGG89969.1,-20.776079691603307
AGG89970.1,-19.415812130067863
AGG89971.1,-23.36007888459573
AGG89972.1,-23.22991373289347
AGG89973.1,-15.660928133819954
AGG89974.1,-8.295503413145841
AGG89975.1,-32.33739462450362
AGG89976.1,-22.99278872084604
AGG89977.1,-24.533379057839483
AGG89978.1,-33.20594779413989
AGG89979.1,-19.118740544640342
AGG89980.1,-18.765354799493746
AGG89981.1,-19.25317712899348
AGG89982.1,-26.813531465183793
AGG89983.1,-15.472675148809998
AGG89984.1,-19.007838436583448
AGG89985.1,-16.598653695226915
AGG89986.1,-13.94895264860223
AGG89987.1,-19.4512863046755
AGG89988.1,-24.729041273982144
AGG89989.1,-16.062853386238814
AGG89990.1,-26.371239546362034
AGG89991.1,-19.780428017643718
AGG89992.1,-15.70340715553028
AGG89993.1,-29.586954765263513
AGG89994.1,-25.50785939513934
AGG89995.1,-29.64713814398604
AGG89996.1,-16.644884070912408
AGG89997.1,-15.011966856120157
AGG89998.1,-20.20281447941754
AGG89999.1,-15.291874628752701
AGG90000.1,-9.703637919461546
AGG90001.1,-12.70034534507703
AGG90002.1,-14.242548334050229
AGG90003.1,-12.999008927007967
AGG90004.1,-27.144563814687864
AGG90005.1,-21.945470339107995
AGG90006.1,-33.80079069849991
AGG90007.1,-28.183576404726203
AGG90008.1,-17.685127360959925
AGG90009.1,-23.291900214575705
AGG90010.1,-31.62737867419347
AGG90011.1,-10.285016860056261
AGG90012.1,-16.17337002138533
AGG90013.1,-29.32818077182725
AGG90014.1,-27.951127852537272
AGG90015.1,-22.06069842835908
AGG90016.1,-25.01369173574837
AGG90017.1,-25.287737447427347
AGG90018.1,-22.51555480544023
AGG90019.1,-14.207137375540018
AGG90020.1,-17.22262612531901
AGG90021.1,-14.71590604962292
AGG90022.1,-24.0094081084128
AGG90023.1,-17.054607064020416
AGG90024.1,-18.816322398129934
AGG90025.1,-19.975587537300093
AGG90026.1,-24.011416931291087
AGG90027.1,-17.75855084527921
AGG90028.1,-23.44467341008896
AGG90029.1,-21.021732368330074
AGG90030.1,-17.967755416091684
AGG90031.1,-18.182893536825564
AGG90032.1,-22.721254322790067
AGG90033.1,-29.884154450959088
AGG90034.1,-27.715688548894732
AGG90035.1,-31.536568100193485
AGG90036.1,-15.48646282268625
AGG90037.1,-16.562239955782974
AGG90038.1,-22.192992837873568
AGG90039.1,-16.663060599754317
AGG90040.1,-14.767461548349875
AGG90041.1,-24.413513296095743
AGG90042.1,-14.038058059959818
AGG90043.1,-11.110359680514678
AGG90044.1,-28.825953618305288
AGG90045.1,-29.603665564483617
AGG90046.1,-17.081888080160475
AGG90047.1,-32.66724863205267
AGG90048.1,-29.11587761294331
AGG90049.1,-25.283919379104223
AGG90050.1,-17.747891646298527
AGG90051.1,-21.2177535316226
AGG90052.1,-13.189856305168595
AGG90053.1,-20.53375032915631
AGG90054.1,-28.27871392486327
AGG90055.1,-22.45269223123356
AGG90056.1,-17.19126146796578
AGG90057.1,-16.601567147020504
AGG90058.1,-11.94792582740101
AGG90059.1,-17.990001143456805
AGG90060.1,-24.00366177081528
AGG90061.1,-34.07055325444746
AGG90062.1,-23.784729815434375
AGG90063.1,-27.517353717816462
AGG90064.1,-27.288553084627694
AGG90065.1,-17.13765461212234
AGG90066.1,-25.1559542388585
AGG90067.1,-17.851055309960824
AGG90068.1,-28.172760214564676
AGG90069.1,-15.419515507236403
AGG90070.1,-21.612306075033814
AGG90071.1,-19.529316088454465
AGG90072.1,-14.235625395273663
AGG90073.1,-31.107334454177966
AGG90074.1,-12.171889240892693
AGG90075.1,-23.8645277953869
AGG90076.1,-30.783055502451244
AGG90077.1,-26.369444199631815
AGG90078.1,-25.67908362843319
AGG90079.1,-21.85108690129959
AGG90080.1,-20.353634820023323
AGG90081.1,-16.142129361957316
AGG90082.1,-15.692879884385096
AGG90083.1,-19.182620811766142
AGG90084.1,-20.718883242218766
AGG90085.1,-21.673052685586903
AGG90086.1,-19.84641314872035
AGG90087.1,-19.721259790571807
AGG90088.1,-26.084059722188154
AGG90089.1,-27.457743259632593
AGG90090.1,-29.78130098890001
AGG90091.1,-17.246154173227584
AGG90092.1,-17.479909833910696
AGG90093.1,-22.840354356449453
AGG90094.1,-30.17438793147202
AGG90095.1,-26.815131370375852
AGG90096.1,-13.532185798943422
AGG90097.1,-17.85769440897264
AGG90098.1,-20.119571691985463
AGG90099.1,-41.88505307760177
AGG90100.1,-11.256186593006115
AGG90101.1,-39.17512452373602
AGG90102.1,-26.083691591782326
AGG90103.1,-27.13919155329951
AGG90104.1,-24.928451822183405
AGG90105.1,-17.001445744076573
AGG90106.1,-20.017496532225266
AGG90107.1,-17.06066452779363
AGG90108.1,-40.20261396919712
AGG90109.1,-35.953209086430405
AGG90110.1,-61.39747770075603
AGG90111.1,-33.5261487621182
AGG90112.1,-46.22112802606504
AGG90113.1,-43.68748436598528
AGG90114.1,-33.01450225286881
AGG90115.1,-19.289880723990706
AGG90116.1,-37.641368087639606
AGG90117.1,-50.18486434050425
AGG90118.1,-42.07314039659231
AGG90119.1,-32.61417012800736
AGG90120.1,-54.11922752694069
AGG90121.1,-49.18451370265743
AGG90122.1,-32.83779479626891
AGG90123.1,-31.712395179261808
AGG90124.1,-31.894778054165435
AGG90125.1,-23.708088698421488
AGG90126.1,-32.73267442262888
AGG90127.1,-23.50645529403034
AGG90128.1,-16.83854101239129
AGG90129.1,-12.976626352428504
AGG90130.1,-15.873078467015397
AGG90131.1,-13.894064337849724
AGG90132.1,-51.338130968893346
AGG90133.1,-31.326062623705834
AGG90134.1,-20.99999672503222
AGG90135.1,-22.580444815462045
AGG90136.1,-43.193775019878096
AGG90137.1,-47.46570977716864
AGG90138.1,-44.13568208731544
AGG90139.1,-30.653733056149296
AGG90140.1,-30.363588132990113
AGG90141.1,-38.30978872097764
AGG90142.1,-24.23241704087953
AGG90143.1,-31.779181660831988
AGG90144.1,-20.63339863869507
AGG90145.1,-18.671020119034722
AGG90146.1,-17.699846835627213
AGG90147.1,-17.19303922456359
AGG90148.1,-12.18664250227667
AGG90149.1,-20.28536677963244
AGG90150.1,-21.53563767996746
AGG90151.1,-21.739214396152406
AGG90152.1,-22.864824343042493
AGG90153.1,-25.469870763105703
AGG90154.1,-19.899658605855695
AGG90155.1,-18.57390786392445
AGG90156.1,-24.66842291081664
AGG90157.1,-21.305469953060744
AGG90158.1,-26.538605314248542
AGG90159.1,-20.292364698693312
AGG90160.1,-36.33625279711904
AGG90161.1,-16.90602098885617
AGG90162.1,-11.494558970538208
AGG90163.1,-23.962127158784035
AGG90164.1,-30.66747052521086
AGG90165.1,-12.944516128306928
AGG90166.1,-19.23160556022389
AGG90167.1,-13.498155964691414
AGG90168.1,-12.975788186947586
AGG90169.1,-12.17337212000859
AGG90170.1,-13.815185700911417
AGG90171.1,-11.098666859833898
AGG90172.1,-17.46351435936328
AGG90173.1,-12.731508168649256
AGG90174.1,-10.072991277460678
AGG90175.1,-18.75483099935773
AGG90176.1,-14.531691526441211
AGG90177.1,-30.861800791809873
AGG90178.1,-32.811826765575674
AGG90179.1,-40.27408091571317
AGG90180.1,-25.84696850340569
AGG90181.1,-8.418202556722918
AGG90182.1,-15.411850851705246
AGG90183.1,-14.695870485936322
AGG90184.1,-11.978561238217672
AGG90185.1,-30.923533703076615
AGG90186.1,-29.518980736519993
AGG90187.1,-22.17692181693903
AGG90188.1,-25.714955674477977
AGG90189.1,-13.529055099662116
AGG90190.1,-18.370516873394443
AGG90191.1,-18.445878795894128
AGG90192.1,-21.586379874738576
AGG90193.1,-16.89410244635247
AGG90194.1,-18.063170189703904
AGG90195.1,-17.350599206083622
AGG90196.1,-19.962537432804055
AGG90197.1,-20.68875597708522
AGG90198.1,-26.226592075582182
AGG90199.1,-23.672823122625267
AGG90200.1,-18.517710633700954
AGG90201.1,-23.218470662379737
AGG90202.1,-14.932347705350638
AGG90203.1,-33.637122008009335
AGG90204.1,-15.618064773260265
AGG90205.1,-25.022426115307706
AGG90206.1,-23.52503308271015
AGG90207.1,-27.277626245986994
AGG90208.1,-19.68623104291427
AGG90209.1,-16.975677379130026
AGG90210.1,-34.10853395274366
AGG90211.1,-15.486137172258209
AGG90212.1,-16.414742981727926
AGG90213.1,-29.41118188622246
AGG90214.1,-34.05684145747493
AGG90215.1,-11.639121452278424
AGG90216.1,-25.537500744779837
AGG90217.1,-18.56424864144232
AGG90218.1,-20.708949254187
AGG90219.1,-43.24834098454431
AGG90220.1,-20.620750426952462
AGG90221.1,-16.606060495177886
AGG90222.1,-20.58676326819055
AGG90223.1,-19.298779843522446
AGG90224.1,-30.054637222048832
AGG90225.1,-22.882554497566275
AGG90226.1,-16.975657059391292
AGG90227.1,-20.887227920011888
AGG90228.1,-27.733612673848864
AGG90229.1,-41.19688544575486
AGG90230.1,-32.99150149726328
AGG90231.1,-17.003973622761713
AGG90232.1,-30.785293547106573
AGG90233.1,-10.44904362538231
AGG90234.1,-22.724162359132954
AGG90235.1,-29.51330742554693
AGG90236.1,-21.2878059919296
AGG90237.1,-9.606680284825236
AGG90238.1,-21.952755968949873
AGG90239.1,-19.658760661846923
AGG90240.1,-10.365366565469142
AGG90241.1,-26.36976025312351
AGG90242.1,-7.8474109975904955
AGG90243.1,-26.45519603027769
AGG90244.1,-10.887600969097539
AGG90245.1,-30.873763971680432
AGG90246.1,-39.04358830894732
AGG90247.1,-31.92525450895021
AGG90248.1,-37.75814062993255
AGG90249.1,-61.15551400468629
AGG90250.1,-43.93165921754132
AGG90251.1,-22.57634844980207
AGG90252.1,-22.709231717818575
AGG90253.1,-37.01042639941795
AGG90254.1,-8.40626871657356
AGG90255.1,-11.917820201160557
AGG90256.1,-48.61184499696616
AGG90257.1,-11.504477229077686
AGG90258.1,-12.348588160735844
AGG90259.1,-32.91051775861867
AGG90260.1,-13.551890970249518
AGG90261.1,-15.885719214624835
AGG90262.1,-41.13481107134722
AGG90263.1,-7.771107695933312
AGG90264.1,-13.536094420422497
AGG90265.1,-30.867859752370926
AGG90266.1,-17.56881377883615
AGG90267.1,-34.92357538071852
AGG90268.1,-21.41598334362825
AGG90269.1,-21.358234421897215
AGG90270.1,-12.661143609633209
AGG90271.1,-55.24717420297528
AGG90272.1,-53.774040201556765
AGG90273.1,-68.19705241514967
AGG90274.1,-15.97862640026904
AGG90275.1,-17.747803221829383
AGG90276.1,-20.12522484909707
AGG90277.1,-49.553851749700854
AGG90278.1,-51.98430552036994
AGG90279.1,-54.53402791660589
AGG90280.1,-18.662650511635924
AGG90281.1,-14.592625834783577
AGG90282.1,-10.40200427351719
AGG90283.1,-51.46985309377561
AGG90284.1,-61.83374705362557
AGG90285.1,-17.611282337503614
AGG90286.1,-14.43723071636909
AGG90287.1,-16.286981070691084
AGG90288.1,-18.519928673345497
AGG90289.1,-19.595966037059284
AGG90290.1,-22.285360948717546
AGG90291.1,-28.98044577605083
AGG90292.1,-29.88356599198248
AGG90293.1,-24.068553425300102
AGG90294.1,-12.713315073568136
AGG90295.1,-33.92202110791551
AGG90296.1,-10.244724120984298
AGG90297.1,-15.214057184896767
AGG90298.1,-24.06410530745866
AGG90299.1,-21.098556823257937
AGG90300.1,-21.55327727993325
AGG90301.1,-23.453335934224576
AGG90302.1,-10.887615508353761
AGG90303.1,-45.47913901993235
AGG90304.1,-21.640506467081757
AGG90305.1,-14.314033037139357
AGG90306.1,-16.244846126926152
AGG90307.1,-17.440468003899824
AGG90308.1,-17.91157830083542
AGG90309.1,-15.932618409830198
AGG90310.1,-13.604203072436027
AGG90311.1,-27.954791559378684
AGG90312.1,-11.99299770724911
AGG90313.1,-13.6753066858205
AGG90314.1,-15.312499698759181
AGG90315.1,-19.003414329071752
AGG90316.1,-18.34813490495029
AGG90317.1,-17.400141190051105
AGG90318.1,-28.477536173422667
AGG90319.1,-20.05867195991269
AGG90320.1,-17.169520822881292
AGG90321.1,-15.144631149347607
AGG90322.1,-14.71388814713704
AGG90323.1,-16.23863481146568
AGG90324.1,-16.510598363104585
AGG90325.1,-31.430349118442464
AGG90326.1,-18.396103334986314
AGG90327.1,-33.48161018905938
AGG90328.1,-9.054368402432605
AGG90329.1,-19.75874622942726
AGG90330.1,-31.919731963907058
AGG90331.1,-20.458675320186767
AGG90332.1,-16.919667578875973
AGG90333.1,-18.69847134545811
AGG90334.1,-18.222051744714314
AGG90335.1,-16.21461047873794
AGG90336.1,-11.794558771733039
AGG90337.1,-18.380533826036334
AGG90338.1,-20.826077522973733
AGG90339.1,-19.748385272887084
AGG90340.1,-15.276662096517619
AGG90341.1,-13.330006666033215
AGG90342.1,-11.036829060894153
AGG90343.1,-29.51438425990267
AGG90344.1,-17.452047471010193
AGG90345.1,-29.391609259075768
AGG90346.1,-20.91426274016843
AGG90347.1,-14.336604416858219
AGG90348.1,-27.33680373402821
AGG90349.1,-14.804488131484614
AGG90350.1,-21.190408639498187
AGG90351.1,-18.898101724067516
AGG90352.1,-11.094973636819638
AGG90353.1,-22.567151797102916
AGG90354.1,-15.199939344215416
AGG90355.1,-10.919692948961178
AGG90356.1,-18.575435496229616
AGG90357.1,-12.65571261794579
AGG90358.1,-21.897875358331728
AGG90359.1,-34.39886188296307
AGG90360.1,-10.235838552952789
AGG90361.1,-15.713607061212844
AGG90362.1,-18.721441192817764
AGG90363.1,-22.422222224575044
AGG90364.1,-16.636594517377368
AGG90365.1,-13.550570261412771
AGG90366.1,-19.107191199873988
AGG90367.1,-17.878084675333824
AGG90368.1,-18.576698116014125
AGG90369.1,-19.00721169228831
AGG90370.1,-21.77935747204585
AGG90371.1,-18.26123264676969
AGG90372.1,-16.44495472681192
AGG90373.1,-22.904042558461803
AGG90374.1,-16.43199228723978
AGG90375.1,-28.07279354915427
AGG90376.1,-24.58137667173343
AGG90377.1,-16.19254289938424
AGG90378.1,-19.7137227199292
AGG90379.1,-31.322988553770024
AGG90380.1,-12.759442685104307
AGG90381.1,-14.42028807750388
AGG90382.1,-29.63117268668224
AGG90383.1,-34.67280854301195
AGG90384.1,-22.155863332189938
AGG90385.1,-15.852312425604229
AGG90386.1,-14.996465425301043
AGG90387.1,-16.798847369066287
AGG90388.1,-20.78019670230654
AGG90389.1,-16.52628233299823
AGG90390.1,-20.490344180774073
AGG90391.1,-31.51279780708039
AGG90392.1,-13.788094736119788
AGG90393.1,-29.626934517715174
AGG90394.1,-10.11116038923413
AGG90395.1,-17.268543023384623
AGG90396.1,-26.516162196633076
AGG90397.1,-25.28836754656435
AGG90398.1,-13.994801585714105
AGG90399.1,-16.51306145589954
AGG90400.1,-17.060299178400392
AGG90401.1,-23.492935200137048
AGG90402.1,-19.774848689731574
AGG90403.1,-16.058123855657747
AGG90404.1,-13.918124650237703
AGG90405.1,-28.51793093456532
AGG90406.1,-24.904687932594605
AGG90407.1,-21.360867288144966
AGG90408.1,-18.961949043664983
AGG90409.1,-8.714527348553043
AGG90410.1,-21.235546529608943
AGG90411.1,-16.307849173077656
AGG90412.1,-46.38774984201514
AGG90413.1,-19.03044051090393
AGG90414.1,-11.657465427305787
AGG90415.1,-30.884737168662774
AGG90416.1,-10.583667721037084
AGG90417.1,-33.906111212762966
AGG90418.1,-22.75985973970373
AGG90419.1,-30.048848107357323
AGG90420.1,-21.14394191080153
AGG90421.1,-22.255219427136694
AGG90422.1,-22.675892896146628
AGG90423.1,-16.98805188011742
AGG90424.1,-22.62514492433987
AGG90425.1,-20.346947193722514
AGG90426.1,-19.567659091875456
AGG90427.1,-21.536667649748722
AGG90428.1,-15.326573971394238
AGG90429.1,-13.863511247081615
AGG90430.1,-28.944797315407037
AGG90431.1,-13.965018744040675
AGG90432.1,-34.86550340195346
AGG90433.1,-13.209644868497868
AGG90434.1,-19.554524010122215
AGG90435.1,-46.13218226657219
AGG90436.1,-16.330938387549203
AGG90437.1,-24.432790286139017
AGG90438.1,-37.907739934448024
AGG90439.1,-32.807577818273145
AGG90440.1,-21.85894837209893
AGG90441.1,-29.914252658069092
AGG90442.1,-21.06635154025858
AGG90443.1,-15.091131282265454
AGG90444.1,-30.076336833091908
AGG90445.1,-32.063853128836996
AGG90446.1,-22.385946138474417
AGG90447.1,-13.50916946733135
AGG90448.1,-20.268904312111285
AGG90449.1,-20.29841334268753
AGG90450.1,-10.06807036855717
AGG90451.1,-21.46861911459245
AGG90452.1,-23.840848224140434
AGG90453.1,-22.734698847679905
AGG90454.1,-26.223521105675733
AGG90455.1,-20.932196861474125
AGG90456.1,-22.50820974263589
AGG90457.1,-22.45883031496862
AGG90458.1,-19.393652989470247
AGG90459.1,-17.250958728875347
AGG90460.1,-21.283133192138173
AGG90461.1,-20.19490857725542
AGG90462.1,-13.869041953662043
AGG90463.1,-26.65082812542019
AGG90464.1,-16.587898426120773
AGG90465.1,-39.57770091664737
AGG90466.1,-40.28529250698823
AGG90467.1,-21.581083198088947
AGG90468.1,-16.828571238005384
AGG90469.1,-17.461166872406107
AGG90470.1,-19.471475200254346
AGG90471.1,-13.090072039200818
AGG90472.1,-23.28758690087361
AGG90473.1,-13.609171183252673
AGG90474.1,-14.221054745005404
AGG90475.1,-14.39850634688954
AGG90476.1,-15.996763163120388
AGG90477.1,-11.507023651889089
AGG90478.1,-23.842150057432605
AGG90479.1,-21.94935885853342
AGG90480.1,-20.15713236504114
